uuid,timestamp,event,amount_loan,risk_level,assessment
110,2022-12-03 19:22:32,Overall Assessment,,,
110,2022-12-03 21:22:32,Inform Customer,,,
111,2022-11-30 18:42:59,Customer applies for loan,,,
111,2022-11-30 20:42:59,Check application data,50154,,
111,2022-11-30 22:42:59,Normal Check,,3,
111,2022-12-01 00:42:59,Overall Assessment,,,
111,2022-12-01 02:42:59,Inform Customer,,,
112,2022-12-03 12:25:42,Customer applies for loan,,,
112,2022-12-03 14:25:42,Check application data,52882,,
112,2022-12-03 16:25:42,Normal Check,,2,
112,2022-12-03 18:25:42,Overall Assessment,,,
112,2022-12-03 20:25:42,Inform Customer,,,
113,2022-12-05 09:21:47,Customer applies for loan,,,
113,2022-12-05 11:21:47,Check application data,49657,,
113,2022-12-05 13:21:47,Normal Check,,3,
113,2022-12-05 15:21:47,Overall Assessment,,,
113,2022-12-05 17:21:47,Inform Customer,,,
114,2022-12-07 18:30:55,Customer applies for loan,,,
114,2022-12-07 20:30:55,Check application data,32598,,
114,2022-12-07 22:30:55,Normal Check,,0,
114,2022-12-08 00:30:55,Overall Assessment,,,
114,2022-12-08 02:30:55,Inform Customer,,,
115,2022-12-10 15:39:09,Customer applies for loan,,,
115,2022-12-10 17:39:09,Check application data,28371,,
115,2022-12-10 19:39:09,Normal Check,,0,
115,2022-12-10 21:39:09,Overall Assessment,,,
115,2022-12-10 23:39:09,Inform Customer,,,
116,2022-11-26 12:10:57,Customer applies for loan,,,
116,2022-11-26 14:10:57,Check application data,36007,,
116,2022-11-26 16:10:57,Normal Check,,0,
116,2022-11-26 18:10:57,Overall Assessment,,,
116,2022-11-26 20:10:57,Inform Customer,,,
117,2022-11-26 14:48:26,Customer applies for loan,,,
117,2022-11-26 16:48:26,Check application data,46823,,
117,2022-11-26 18:48:26,Normal Check,,3,
117,2022-11-26 20:48:26,Overall Assessment,,,
117,2022-11-26 22:48:26,Inform Customer,,,
118,2022-12-13 12:52:13,Customer applies for loan,,,
118,2022-12-13 14:52:13,Check application data,52054,,
118,2022-12-13 16:52:13,Normal Check,,4,
118,2022-12-13 18:52:13,Overall Assessment,,,
118,2022-12-13 20:52:13,Inform Customer,,,
119,2022-12-08 14:26:58,Customer applies for loan,,,
119,2022-12-08 16:26:58,Check application data,49192,,
119,2022-12-08 18:26:58,Normal Check,,4,
119,2022-12-08 20:26:58,Overall Assessment,,,
119,2022-12-08 22:26:58,Inform Customer,,,
120,2022-11-30 13:19:29,Customer applies for loan,,,
120,2022-11-30 15:19:29,Check application data,77545,,
120,2022-11-30 17:19:29,Normal Check,,2,
120,2022-11-30 19:19:29,Overall Assessment,,,
120,2022-11-30 21:19:29,Inform Customer,,,
121,2022-11-27 10:54:07,Customer applies for loan,,,
121,2022-11-27 12:54:07,Check application data,68596,,
121,2022-11-27 14:54:07,Normal Check,,2,
121,2022-11-27 16:54:07,Overall Assessment,,,
121,2022-11-27 18:54:07,Inform Customer,,,
122,2022-12-10 13:27:10,Customer applies for loan,,,
122,2022-12-10 15:27:10,Check application data,51748,,
122,2022-12-10 17:27:10,Normal Check,,3,
122,2022-12-10 19:27:10,Overall Assessment,,,
122,2022-12-10 21:27:10,Inform Customer,,,
123,2022-12-09 12:16:48,Customer applies for loan,,,
123,2022-12-09 14:16:48,Check application data,42559,,
123,2022-12-09 16:16:48,Normal Check,,0,
123,2022-12-09 18:16:48,Overall Assessment,,,
123,2022-12-09 20:16:48,Inform Customer,,,
124,2022-11-29 09:07:16,Customer applies for loan,,,
124,2022-11-29 11:07:16,Check application data,36623,,
124,2022-11-29 13:07:16,Normal Check,,0,
124,2022-11-29 15:07:16,Overall Assessment,,,
124,2022-11-29 17:07:16,Inform Customer,,,
125,2022-12-06 15:23:06,Customer applies for loan,,,
125,2022-12-06 17:23:06,Check application data,63543,,
125,2022-12-06 19:23:06,Normal Check,,3,
125,2022-12-06 21:23:06,Overall Assessment,,,
125,2022-12-06 23:23:06,Inform Customer,,,
126,2022-11-28 15:52:07,Customer applies for loan,,,
126,2022-11-28 17:52:07,Check application data,13453,,
126,2022-11-28 19:52:07,Normal Check,,4,
126,2022-11-28 21:52:07,Overall Assessment,,,
126,2022-11-28 23:52:07,Inform Customer,,,
127,2022-12-12 12:09:51,Customer applies for loan,,,
127,2022-12-12 14:09:51,Check application data,13097,,
127,2022-12-12 16:09:51,Normal Check,,2,
127,2022-12-12 18:09:51,Overall Assessment,,,
127,2022-12-12 20:09:51,Inform Customer,,,
128,2022-11-28 13:11:01,Customer applies for loan,,,
128,2022-11-28 15:11:01,Check application data,69041,,
128,2022-11-28 17:11:01,Normal Check,,3,
128,2022-11-28 19:11:01,Overall Assessment,,,
128,2022-11-28 21:11:01,Inform Customer,,,
129,2022-12-11 14:41:30,Customer applies for loan,,,
129,2022-12-11 16:41:30,Check application data,11107,,
129,2022-12-11 18:41:30,Normal Check,,1,
129,2022-12-11 20:41:30,Overall Assessment,,,
129,2022-12-11 22:41:30,Inform Customer,,,
130,2022-12-12 09:49:47,Customer applies for loan,,,
130,2022-12-12 11:49:47,Check application data,79974,,
130,2022-12-12 13:49:47,Normal Check,,2,
130,2022-12-12 15:49:47,Overall Assessment,,,
130,2022-12-12 17:49:47,Inform Customer,,,
131,2022-12-09 09:28:58,Customer applies for loan,,,
131,2022-12-09 11:28:58,Check application data,35970,,
131,2022-12-09 13:28:58,Normal Check,,1,
131,2022-12-09 15:28:58,Overall Assessment,,,
131,2022-12-09 17:28:58,Inform Customer,,,
132,2022-12-09 15:27:43,Customer applies for loan,,,
132,2022-12-09 17:27:43,Check application data,78069,,
132,2022-12-09 19:27:43,Normal Check,,4,
132,2022-12-09 21:27:43,Overall Assessment,,,
132,2022-12-09 23:27:43,Inform Customer,,,
133,2022-11-26 15:07:27,Customer applies for loan,,,
133,2022-11-26 17:07:27,Check application data,16033,,
133,2022-11-26 19:07:27,Normal Check,,4,
133,2022-11-26 21:07:27,Overall Assessment,,,
133,2022-11-26 23:07:27,Inform Customer,,,
134,2022-12-10 11:25:55,Customer applies for loan,,,
134,2022-12-10 13:25:55,Check application data,38133,,
134,2022-12-10 15:25:55,Normal Check,,3,
134,2022-12-10 17:25:55,Overall Assessment,,,
134,2022-12-10 19:25:55,Inform Customer,,,
135,2022-12-01 17:56:17,Customer applies for loan,,,
135,2022-12-01 19:56:17,Check application data,94612,,
135,2022-12-01 21:56:17,Extensive Check,,0,
135,2022-12-01 23:56:17,Overall Assessment,,,
135,2022-12-02 01:56:17,Inform Customer,,,
136,2022-12-01 17:11:11,Customer applies for loan,,,
136,2022-12-01 19:11:11,Check application data,90969,,
136,2022-12-01 21:11:11,Extensive Check,,1,
136,2022-12-01 23:11:11,Overall Assessment,,,
136,2022-12-02 01:11:11,Inform Customer,,,
137,2022-11-27 12:40:37,Customer applies for loan,,,
137,2022-11-27 14:40:37,Check application data,82512,,
137,2022-11-27 16:40:37,Extensive Check,,3,
137,2022-11-27 18:40:37,Overall Assessment,,,
137,2022-11-27 20:40:37,Inform Customer,,,
138,2022-11-27 17:25:55,Customer applies for loan,,,
138,2022-11-27 19:25:55,Check application data,25685,,
138,2022-11-27 21:25:55,Normal Check,,1,
138,2022-11-27 23:25:55,Overall Assessment,,,
138,2022-11-28 01:25:55,Inform Customer,,,
139,2022-12-04 11:08:39,Customer applies for loan,,,
139,2022-12-04 13:08:39,Check application data,33294,,
139,2022-12-04 15:08:39,Normal Check,,4,
139,2022-12-04 17:08:39,Overall Assessment,,,
139,2022-12-04 19:08:39,Inform Customer,,,
140,2022-12-09 13:45:57,Customer applies for loan,,,
140,2022-12-09 15:45:57,Check application data,11593,,
140,2022-12-09 17:45:57,Normal Check,,4,
140,2022-12-09 19:45:57,Overall Assessment,,,
140,2022-12-09 21:45:57,Inform Customer,,,
141,2022-12-08 18:13:32,Customer applies for loan,,,
141,2022-12-08 20:13:32,Check application data,63910,,
141,2022-12-08 22:13:32,Normal Check,,0,
141,2022-12-09 00:13:32,Overall Assessment,,,
141,2022-12-09 02:13:32,Inform Customer,,,
142,2022-12-09 14:25:26,Customer applies for loan,,,
142,2022-12-09 16:25:26,Check application data,83913,,
142,2022-12-09 18:25:26,Extensive Check,,4,
142,2022-12-09 20:25:26,Overall Assessment,,,
142,2022-12-09 22:25:26,Inform Customer,,,
143,2022-11-27 14:35:20,Customer applies for loan,,,
143,2022-11-27 16:35:20,Check application data,82025,,
143,2022-11-27 18:35:20,Extensive Check,,0,
143,2022-11-27 20:35:20,Overall Assessment,,,
143,2022-11-27 22:35:20,Inform Customer,,,
144,2022-12-11 11:34:02,Customer applies for loan,,,
144,2022-12-11 13:34:02,Check application data,88698,,
144,2022-12-11 15:34:02,Extensive Check,,0,
144,2022-12-11 17:34:02,Overall Assessment,,,
144,2022-12-11 19:34:02,Inform Customer,,,
145,2022-12-15 18:40:44,Customer applies for loan,,,
145,2022-12-15 20:40:44,Check application data,88394,,
145,2022-12-15 22:40:44,Extensive Check,,0,
145,2022-12-16 00:40:44,Overall Assessment,,,
145,2022-12-16 02:40:44,Inform Customer,,,
146,2022-11-26 13:30:18,Customer applies for loan,,,
146,2022-11-26 15:30:18,Check application data,28601,,
146,2022-11-26 17:30:18,Normal Check,,0,
146,2022-11-26 19:30:18,Overall Assessment,,,
146,2022-11-26 21:30:18,Inform Customer,,,
147,2022-12-13 15:53:38,Customer applies for loan,,,
147,2022-12-13 17:53:38,Check application data,52755,,
147,2022-12-13 19:53:38,Normal Check,,0,
147,2022-12-13 21:53:38,Overall Assessment,,,
147,2022-12-13 23:53:38,Inform Customer,,,
148,2022-12-03 10:36:38,Customer applies for loan,,,
148,2022-12-03 12:36:38,Check application data,11726,,
148,2022-12-03 14:36:38,Normal Check,,4,
148,2022-12-03 16:36:38,Overall Assessment,,,
148,2022-12-03 18:36:38,Inform Customer,,,
149,2022-12-08 09:02:47,Customer applies for loan,,,
149,2022-12-08 11:02:47,Check application data,29770,,
149,2022-12-08 13:02:47,Normal Check,,0,
149,2022-12-08 15:02:47,Overall Assessment,,,
149,2022-12-08 17:02:47,Inform Customer,,,
150,2022-12-15 08:35:00,Customer applies for loan,,,
150,2022-12-15 10:35:00,Check application data,55935,,
150,2022-12-15 12:35:00,Normal Check,,4,
150,2022-12-15 14:35:00,Overall Assessment,,,
150,2022-12-15 16:35:00,Inform Customer,,,
151,2022-12-13 11:04:45,Customer applies for loan,,,
151,2022-12-13 13:04:45,Check application data,48847,,
151,2022-12-13 15:04:45,Normal Check,,0,
151,2022-12-13 17:04:45,Overall Assessment,,,
151,2022-12-13 19:04:45,Inform Customer,,,
152,2022-12-05 08:05:14,Customer applies for loan,,,
152,2022-12-05 10:05:14,Check application data,18592,,
152,2022-12-05 12:05:14,Normal Check,,2,
152,2022-12-05 14:05:14,Overall Assessment,,,
152,2022-12-05 16:05:14,Inform Customer,,,
153,2022-12-10 18:24:54,Customer applies for loan,,,
153,2022-12-10 20:24:54,Check application data,87439,,
153,2022-12-10 22:24:54,Extensive Check,,2,
153,2022-12-11 00:24:54,Overall Assessment,,,
153,2022-12-11 02:24:54,Inform Customer,,,
154,2022-11-27 08:04:03,Customer applies for loan,,,
154,2022-11-27 10:04:03,Check application data,62454,,
154,2022-11-27 12:04:03,Normal Check,,0,
154,2022-11-27 14:04:03,Overall Assessment,,,
154,2022-11-27 16:04:03,Inform Customer,,,
155,2022-12-06 13:07:43,Customer applies for loan,,,
155,2022-12-06 15:07:43,Check application data,44722,,
155,2022-12-06 17:07:43,Normal Check,,1,
155,2022-12-06 19:07:43,Overall Assessment,,,
155,2022-12-06 21:07:43,Inform Customer,,,
156,2022-12-02 15:13:02,Customer applies for loan,,,
156,2022-12-02 17:13:02,Check application data,78455,,
156,2022-12-02 19:13:02,Normal Check,,4,
156,2022-12-02 21:13:02,Overall Assessment,,,
156,2022-12-02 23:13:02,Inform Customer,,,
157,2022-12-03 09:42:41,Customer applies for loan,,,
157,2022-12-03 11:42:41,Check application data,78314,,
157,2022-12-03 13:42:41,Normal Check,,2,
157,2022-12-03 15:42:41,Overall Assessment,,,
157,2022-12-03 17:42:41,Inform Customer,,,
158,2022-12-01 14:05:10,Customer applies for loan,,,
158,2022-12-01 16:05:10,Check application data,15621,,
158,2022-12-01 18:05:10,Normal Check,,1,
158,2022-12-01 20:05:10,Overall Assessment,,,
158,2022-12-01 22:05:10,Inform Customer,,,
159,2022-12-04 12:40:19,Customer applies for loan,,,
159,2022-12-04 14:40:19,Check application data,52954,,
159,2022-12-04 16:40:19,Normal Check,,0,
159,2022-12-04 18:40:19,Overall Assessment,,,
159,2022-12-04 20:40:19,Inform Customer,,,
160,2022-12-10 08:36:47,Customer applies for loan,,,
160,2022-12-10 10:36:47,Check application data,60335,,
160,2022-12-10 12:36:47,Normal Check,,0,
160,2022-12-10 14:36:47,Overall Assessment,,,
160,2022-12-10 16:36:47,Inform Customer,,,
161,2022-12-03 17:32:12,Customer applies for loan,,,
161,2022-12-03 19:32:12,Check application data,57056,,
161,2022-12-03 21:32:12,Normal Check,,1,
161,2022-12-03 23:32:12,Overall Assessment,,,
161,2022-12-04 01:32:12,Inform Customer,,,
162,2022-11-28 08:48:39,Customer applies for loan,,,
162,2022-11-28 10:48:39,Check application data,31248,,
162,2022-11-28 12:48:39,Normal Check,,1,
162,2022-11-28 14:48:39,Overall Assessment,,,
162,2022-11-28 16:48:39,Inform Customer,,,
163,2022-11-28 08:44:05,Customer applies for loan,,,
163,2022-11-28 10:44:05,Check application data,42905,,
163,2022-11-28 12:44:05,Normal Check,,3,
163,2022-11-28 14:44:05,Overall Assessment,,,
163,2022-11-28 16:44:05,Inform Customer,,,
164,2022-12-04 16:17:59,Customer applies for loan,,,
164,2022-12-04 18:17:59,Check application data,34360,,
164,2022-12-04 20:17:59,Normal Check,,3,
164,2022-12-04 22:17:59,Overall Assessment,,,
164,2022-12-05 00:17:59,Inform Customer,,,
165,2022-12-09 17:07:31,Customer applies for loan,,,
165,2022-12-09 19:07:31,Check application data,46960,,
165,2022-12-09 21:07:31,Normal Check,,1,
165,2022-12-09 23:07:31,Overall Assessment,,,
165,2022-12-10 01:07:31,Inform Customer,,,
166,2022-12-05 08:08:29,Customer applies for loan,,,
166,2022-12-05 10:08:29,Check application data,91416,,
166,2022-12-05 12:08:29,Extensive Check,,2,
166,2022-12-05 14:08:29,Overall Assessment,,,
166,2022-12-05 16:08:29,Inform Customer,,,
167,2022-12-15 16:03:16,Customer applies for loan,,,
167,2022-12-15 18:03:16,Check application data,43074,,
167,2022-12-15 20:03:16,Normal Check,,0,
167,2022-12-15 22:03:16,Overall Assessment,,,
167,2022-12-16 00:03:16,Inform Customer,,,
168,2022-12-08 11:31:38,Customer applies for loan,,,
168,2022-12-08 13:31:38,Check application data,21541,,
168,2022-12-08 15:31:38,Normal Check,,1,
168,2022-12-08 17:31:38,Overall Assessment,,,
168,2022-12-08 19:31:38,Inform Customer,,,
169,2022-11-29 14:29:46,Customer applies for loan,,,
169,2022-11-29 16:29:46,Check application data,42812,,
169,2022-11-29 18:29:46,Normal Check,,4,
169,2022-11-29 20:29:46,Overall Assessment,,,
169,2022-11-29 22:29:46,Inform Customer,,,
170,2022-12-02 16:38:01,Customer applies for loan,,,
170,2022-12-02 18:38:01,Check application data,86865,,
170,2022-12-02 20:38:01,Extensive Check,,1,
170,2022-12-02 22:38:01,Overall Assessment,,,
170,2022-12-03 00:38:01,Inform Customer,,,
171,2022-12-06 12:54:50,Customer applies for loan,,,
171,2022-12-06 14:54:50,Check application data,57825,,
171,2022-12-06 16:54:50,Normal Check,,2,
171,2022-12-06 18:54:50,Overall Assessment,,,
171,2022-12-06 20:54:50,Inform Customer,,,
172,2022-11-28 08:17:27,Customer applies for loan,,,
172,2022-11-28 10:17:27,Check application data,24480,,
172,2022-11-28 12:17:27,Normal Check,,0,
172,2022-11-28 14:17:27,Overall Assessment,,,
172,2022-11-28 16:17:27,Inform Customer,,,
173,2022-11-27 17:18:15,Customer applies for loan,,,
173,2022-11-27 19:18:15,Check application data,12515,,
173,2022-11-27 21:18:15,Normal Check,,3,
173,2022-11-27 23:18:15,Overall Assessment,,,
173,2022-11-28 01:18:15,Inform Customer,,,
174,2022-12-02 13:12:41,Customer applies for loan,,,
174,2022-12-02 15:12:41,Check application data,81796,,
174,2022-12-02 17:12:41,Extensive Check,,3,
174,2022-12-02 19:12:41,Overall Assessment,,,
174,2022-12-02 21:12:41,Inform Customer,,,
175,2022-12-10 10:58:49,Customer applies for loan,,,
175,2022-12-10 12:58:49,Check application data,43516,,
175,2022-12-10 14:58:49,Normal Check,,2,
175,2022-12-10 16:58:49,Overall Assessment,,,
175,2022-12-10 18:58:49,Inform Customer,,,
176,2022-12-15 12:59:25,Customer applies for loan,,,
176,2022-12-15 14:59:25,Check application data,35758,,
176,2022-12-15 16:59:25,Normal Check,,4,
176,2022-12-15 18:59:25,Overall Assessment,,,
176,2022-12-15 20:59:25,Inform Customer,,,
177,2022-12-11 16:22:24,Customer applies for loan,,,
177,2022-12-11 18:22:24,Check application data,38142,,
177,2022-12-11 20:22:24,Normal Check,,1,
177,2022-12-11 22:22:24,Overall Assessment,,,
177,2022-12-12 00:22:24,Inform Customer,,,
178,2022-12-09 16:25:52,Customer applies for loan,,,
178,2022-12-09 18:25:52,Check application data,95009,,
178,2022-12-09 20:25:52,Extensive Check,,3,
178,2022-12-09 22:25:52,Overall Assessment,,,
178,2022-12-10 00:25:52,Inform Customer,,,
179,2022-12-03 08:19:23,Customer applies for loan,,,
179,2022-12-03 10:19:23,Check application data,30723,,
179,2022-12-03 12:19:23,Normal Check,,0,
179,2022-12-03 14:19:23,Overall Assessment,,,
179,2022-12-03 16:19:23,Inform Customer,,,
180,2022-12-09 10:40:38,Customer applies for loan,,,
180,2022-12-09 12:40:38,Check application data,57053,,
180,2022-12-09 14:40:38,Normal Check,,4,
180,2022-12-09 16:40:38,Overall Assessment,,,
180,2022-12-09 18:40:38,Inform Customer,,,
181,2022-12-10 13:15:58,Customer applies for loan,,,
181,2022-12-10 15:15:58,Check application data,79894,,
181,2022-12-10 17:15:58,Normal Check,,0,
181,2022-12-10 19:15:58,Overall Assessment,,,
181,2022-12-10 21:15:58,Inform Customer,,,
182,2022-11-26 18:30:01,Customer applies for loan,,,
182,2022-11-26 20:30:01,Check application data,55047,,
182,2022-11-26 22:30:01,Normal Check,,1,
182,2022-11-27 00:30:01,Overall Assessment,,,
182,2022-11-27 02:30:01,Inform Customer,,,
183,2022-11-27 17:24:28,Customer applies for loan,,,
183,2022-11-27 19:24:28,Check application data,74284,,
183,2022-11-27 21:24:28,Normal Check,,1,
183,2022-11-27 23:24:28,Overall Assessment,,,
183,2022-11-28 01:24:28,Inform Customer,,,
184,2022-12-10 18:05:20,Customer applies for loan,,,
184,2022-12-10 20:05:20,Check application data,95725,,
184,2022-12-10 22:05:20,Extensive Check,,0,
184,2022-12-11 00:05:20,Overall Assessment,,,
184,2022-12-11 02:05:20,Inform Customer,,,
185,2022-12-01 17:19:40,Customer applies for loan,,,
185,2022-12-01 19:19:40,Check application data,47534,,
185,2022-12-01 21:19:40,Normal Check,,3,
185,2022-12-01 23:19:40,Overall Assessment,,,
185,2022-12-02 01:19:40,Inform Customer,,,
186,2022-12-14 18:35:41,Customer applies for loan,,,
186,2022-12-14 20:35:41,Check application data,93416,,
186,2022-12-14 22:35:41,Extensive Check,,4,
186,2022-12-15 00:35:41,Overall Assessment,,,
186,2022-12-15 02:35:41,Inform Customer,,,
187,2022-12-02 16:05:48,Customer applies for loan,,,
187,2022-12-02 18:05:48,Check application data,91905,,
187,2022-12-02 20:05:48,Extensive Check,,1,
187,2022-12-02 22:05:48,Overall Assessment,,,
187,2022-12-03 00:05:48,Inform Customer,,,
188,2022-11-29 10:21:51,Customer applies for loan,,,
188,2022-11-29 12:21:51,Check application data,14566,,
188,2022-11-29 14:21:51,Normal Check,,2,
188,2022-11-29 16:21:51,Overall Assessment,,,
188,2022-11-29 18:21:51,Inform Customer,,,
189,2022-12-12 14:25:11,Customer applies for loan,,,
189,2022-12-12 16:25:11,Check application data,66607,,
189,2022-12-12 18:25:11,Normal Check,,3,
189,2022-12-12 20:25:11,Overall Assessment,,,
189,2022-12-12 22:25:11,Inform Customer,,,
190,2022-12-11 09:12:59,Customer applies for loan,,,
190,2022-12-11 11:12:59,Check application data,99101,,
190,2022-12-11 13:12:59,Extensive Check,,2,
190,2022-12-11 15:12:59,Overall Assessment,,,
190,2022-12-11 17:12:59,Inform Customer,,,
191,2022-12-10 10:12:19,Customer applies for loan,,,
191,2022-12-10 12:12:19,Check application data,61387,,
191,2022-12-10 14:12:19,Normal Check,,2,
191,2022-12-10 16:12:19,Overall Assessment,,,
191,2022-12-10 18:12:19,Inform Customer,,,
192,2022-11-27 08:38:48,Customer applies for loan,,,
192,2022-11-27 10:38:48,Check application data,65479,,
192,2022-11-27 12:38:48,Normal Check,,2,
