uuid,timestamp,event,amount_loan,risk_level,assessment
110,2022-12-03 22:52:12,Overall Assessment,,,
110,2022-12-04 00:52:12,Inform Customer,,,
111,2022-11-29 12:23:31,Customer applies for loan,,,
111,2022-11-29 14:23:31,Check application data,35581,,
111,2022-11-29 16:23:31,Normal Check,,0,
111,2022-11-29 18:23:31,Overall Assessment,,,
111,2022-11-29 20:23:31,Inform Customer,,,
112,2022-12-03 08:04:55,Customer applies for loan,,,
112,2022-12-03 10:04:55,Check application data,67188,,
112,2022-12-03 12:04:55,Normal Check,,3,
112,2022-12-03 14:04:55,Overall Assessment,,,
112,2022-12-03 16:04:55,Inform Customer,,,
113,2022-12-08 10:44:15,Customer applies for loan,,,
113,2022-12-08 12:44:15,Check application data,75758,,
113,2022-12-08 14:44:15,Extensive Check,,2,
113,2022-12-08 16:44:15,Overall Assessment,,,
113,2022-12-08 18:44:15,Inform Customer,,,
114,2022-11-26 09:25:17,Customer applies for loan,,,
114,2022-11-26 11:25:17,Check application data,32186,,
114,2022-11-26 13:25:17,Normal Check,,2,
114,2022-11-26 15:25:17,Overall Assessment,,,
114,2022-11-26 17:25:17,Inform Customer,,,
115,2022-11-26 18:07:57,Customer applies for loan,,,
115,2022-11-26 20:07:57,Check application data,8650,,
115,2022-11-26 22:07:57,Normal Check,,1,
115,2022-11-27 00:07:57,Overall Assessment,,,
115,2022-11-27 02:07:57,Inform Customer,,,
116,2022-12-09 10:19:17,Customer applies for loan,,,
116,2022-12-09 12:19:17,Check application data,71045,,
116,2022-12-09 14:19:17,Extensive Check,,1,
116,2022-12-09 16:19:17,Overall Assessment,,,
116,2022-12-09 18:19:17,Inform Customer,,,
117,2022-12-11 15:34:34,Customer applies for loan,,,
117,2022-12-11 17:34:34,Check application data,12273,,
117,2022-12-11 19:34:34,Normal Check,,1,
117,2022-12-11 21:34:34,Overall Assessment,,,
117,2022-12-11 23:34:34,Inform Customer,,,
118,2022-11-29 10:59:40,Customer applies for loan,,,
118,2022-11-29 12:59:40,Check application data,11425,,
118,2022-11-29 14:59:40,Normal Check,,4,
118,2022-11-29 16:59:40,Overall Assessment,,,
118,2022-11-29 18:59:40,Inform Customer,,,
119,2022-12-08 17:43:07,Customer applies for loan,,,
119,2022-12-08 19:43:07,Check application data,54997,,
119,2022-12-08 21:43:07,Normal Check,,1,
119,2022-12-08 23:43:07,Overall Assessment,,,
119,2022-12-09 01:43:07,Inform Customer,,,
120,2022-12-15 08:06:12,Customer applies for loan,,,
120,2022-12-15 10:06:12,Check application data,30945,,
120,2022-12-15 12:06:12,Normal Check,,1,
120,2022-12-15 14:06:12,Overall Assessment,,,
120,2022-12-15 16:06:12,Inform Customer,,,
121,2022-12-14 14:36:19,Customer applies for loan,,,
121,2022-12-14 16:36:19,Check application data,25838,,
121,2022-12-14 18:36:19,Normal Check,,0,
121,2022-12-14 20:36:19,Overall Assessment,,,
121,2022-12-14 22:36:19,Inform Customer,,,
122,2022-12-05 10:16:56,Customer applies for loan,,,
122,2022-12-05 12:16:56,Check application data,49095,,
122,2022-12-05 14:16:56,Normal Check,,0,
122,2022-12-05 16:16:56,Overall Assessment,,,
122,2022-12-05 18:16:56,Inform Customer,,,
123,2022-11-29 16:58:03,Customer applies for loan,,,
123,2022-11-29 18:58:03,Check application data,38716,,
123,2022-11-29 20:58:03,Normal Check,,4,
123,2022-11-29 22:58:03,Overall Assessment,,,
123,2022-11-30 00:58:03,Inform Customer,,,
124,2022-12-03 08:31:05,Customer applies for loan,,,
124,2022-12-03 10:31:05,Check application data,27541,,
124,2022-12-03 12:31:05,Normal Check,,3,
124,2022-12-03 14:31:05,Overall Assessment,,,
124,2022-12-03 16:31:05,Inform Customer,,,
125,2022-12-10 17:32:34,Customer applies for loan,,,
125,2022-12-10 19:32:34,Check application data,73443,,
125,2022-12-10 21:32:34,Extensive Check,,3,
125,2022-12-10 23:32:34,Overall Assessment,,,
125,2022-12-11 01:32:34,Inform Customer,,,
126,2022-12-02 16:10:22,Customer applies for loan,,,
126,2022-12-02 18:10:22,Check application data,30003,,
126,2022-12-02 20:10:22,Normal Check,,2,
126,2022-12-02 22:10:22,Overall Assessment,,,
126,2022-12-03 00:10:22,Inform Customer,,,
127,2022-12-10 10:35:08,Customer applies for loan,,,
127,2022-12-10 12:35:08,Check application data,51602,,
127,2022-12-10 14:35:08,Normal Check,,4,
127,2022-12-10 16:35:08,Overall Assessment,,,
127,2022-12-10 18:35:08,Inform Customer,,,
128,2022-12-10 08:10:01,Customer applies for loan,,,
128,2022-12-10 10:10:01,Check application data,85308,,
128,2022-12-10 12:10:01,Extensive Check,,4,
128,2022-12-10 14:10:01,Overall Assessment,,,
128,2022-12-10 16:10:01,Inform Customer,,,
129,2022-11-29 13:05:30,Customer applies for loan,,,
129,2022-11-29 15:05:30,Check application data,1091,,
129,2022-11-29 17:05:30,Normal Check,,1,
129,2022-11-29 19:05:30,Overall Assessment,,,
129,2022-11-29 21:05:30,Inform Customer,,,
130,2022-12-12 12:32:30,Customer applies for loan,,,
130,2022-12-12 14:32:30,Check application data,18498,,
130,2022-12-12 16:32:30,Normal Check,,3,
130,2022-12-12 18:32:30,Overall Assessment,,,
130,2022-12-12 20:32:30,Inform Customer,,,
131,2022-11-30 13:07:05,Customer applies for loan,,,
131,2022-11-30 15:07:05,Check application data,90460,,
131,2022-11-30 17:07:05,Extensive Check,,2,
131,2022-11-30 19:07:05,Overall Assessment,,,
131,2022-11-30 21:07:05,Inform Customer,,,
132,2022-12-10 11:43:22,Customer applies for loan,,,
132,2022-12-10 13:43:22,Check application data,6281,,
132,2022-12-10 15:43:22,Normal Check,,1,
132,2022-12-10 17:43:22,Overall Assessment,,,
132,2022-12-10 19:43:22,Inform Customer,,,
133,2022-12-03 17:32:30,Customer applies for loan,,,
133,2022-12-03 19:32:30,Check application data,53655,,
133,2022-12-03 21:32:30,Normal Check,,3,
133,2022-12-03 23:32:30,Overall Assessment,,,
133,2022-12-04 01:32:30,Inform Customer,,,
134,2022-12-11 14:12:33,Customer applies for loan,,,
134,2022-12-11 16:12:33,Check application data,43770,,
134,2022-12-11 18:12:33,Normal Check,,0,
134,2022-12-11 20:12:33,Overall Assessment,,,
134,2022-12-11 22:12:33,Inform Customer,,,
135,2022-11-28 17:24:17,Customer applies for loan,,,
135,2022-11-28 19:24:17,Check application data,59259,,
135,2022-11-28 21:24:17,Normal Check,,4,
135,2022-11-28 23:24:17,Overall Assessment,,,
135,2022-11-29 01:24:17,Inform Customer,,,
136,2022-11-28 14:19:51,Customer applies for loan,,,
136,2022-11-28 16:19:51,Check application data,72600,,
136,2022-11-28 18:19:51,Extensive Check,,1,
136,2022-11-28 20:19:51,Overall Assessment,,,
136,2022-11-28 22:19:51,Inform Customer,,,
137,2022-12-13 15:51:01,Customer applies for loan,,,
137,2022-12-13 17:51:01,Check application data,60437,,
137,2022-12-13 19:51:01,Normal Check,,2,
137,2022-12-13 21:51:01,Overall Assessment,,,
137,2022-12-13 23:51:01,Inform Customer,,,
138,2022-11-30 10:38:48,Customer applies for loan,,,
138,2022-11-30 12:38:48,Check application data,28998,,
138,2022-11-30 14:38:48,Normal Check,,1,
138,2022-11-30 16:38:48,Overall Assessment,,,
138,2022-11-30 18:38:48,Inform Customer,,,
139,2022-12-14 09:59:01,Customer applies for loan,,,
139,2022-12-14 11:59:01,Check application data,98703,,
139,2022-12-14 13:59:01,Extensive Check,,2,
139,2022-12-14 15:59:01,Overall Assessment,,,
139,2022-12-14 17:59:01,Inform Customer,,,
140,2022-12-14 12:22:58,Customer applies for loan,,,
140,2022-12-14 14:22:58,Check application data,80330,,
140,2022-12-14 16:22:58,Extensive Check,,0,
140,2022-12-14 18:22:58,Overall Assessment,,,
140,2022-12-14 20:22:58,Inform Customer,,,
141,2022-11-26 18:10:35,Customer applies for loan,,,
141,2022-11-26 20:10:35,Check application data,82024,,
141,2022-11-26 22:10:35,Extensive Check,,2,
141,2022-11-27 00:10:35,Overall Assessment,,,
141,2022-11-27 02:10:35,Inform Customer,,,
142,2022-11-28 16:09:38,Customer applies for loan,,,
142,2022-11-28 18:09:38,Check application data,15467,,
142,2022-11-28 20:09:38,Normal Check,,0,
142,2022-11-28 22:09:38,Overall Assessment,,,
142,2022-11-29 00:09:38,Inform Customer,,,
143,2022-12-06 17:53:42,Customer applies for loan,,,
143,2022-12-06 19:53:42,Check application data,3950,,
143,2022-12-06 21:53:42,Normal Check,,2,
143,2022-12-06 23:53:42,Overall Assessment,,,
143,2022-12-07 01:53:42,Inform Customer,,,
144,2022-11-27 08:58:39,Customer applies for loan,,,
144,2022-11-27 10:58:39,Check application data,7386,,
144,2022-11-27 12:58:39,Normal Check,,2,
144,2022-11-27 14:58:39,Overall Assessment,,,
144,2022-11-27 16:58:39,Inform Customer,,,
145,2022-12-14 14:25:02,Customer applies for loan,,,
145,2022-12-14 16:25:02,Check application data,56884,,
145,2022-12-14 18:25:02,Normal Check,,3,
145,2022-12-14 20:25:02,Overall Assessment,,,
145,2022-12-14 22:25:02,Inform Customer,,,
146,2022-12-02 17:11:43,Customer applies for loan,,,
146,2022-12-02 19:11:43,Check application data,70373,,
146,2022-12-02 21:11:43,Extensive Check,,2,
146,2022-12-02 23:11:43,Overall Assessment,,,
146,2022-12-03 01:11:43,Inform Customer,,,
147,2022-12-05 15:57:21,Customer applies for loan,,,
147,2022-12-05 17:57:21,Check application data,41505,,
147,2022-12-05 19:57:21,Normal Check,,3,
147,2022-12-05 21:57:21,Overall Assessment,,,
147,2022-12-05 23:57:21,Inform Customer,,,
148,2022-12-11 12:12:41,Customer applies for loan,,,
148,2022-12-11 14:12:41,Check application data,7781,,
148,2022-12-11 16:12:41,Normal Check,,1,
148,2022-12-11 18:12:41,Overall Assessment,,,
148,2022-12-11 20:12:41,Inform Customer,,,
149,2022-12-15 13:08:11,Customer applies for loan,,,
149,2022-12-15 15:08:11,Check application data,1024,,
149,2022-12-15 17:08:11,Normal Check,,4,
149,2022-12-15 19:08:11,Overall Assessment,,,
149,2022-12-15 21:08:11,Inform Customer,,,
150,2022-12-05 11:38:32,Customer applies for loan,,,
150,2022-12-05 13:38:32,Check application data,15695,,
150,2022-12-05 15:38:32,Normal Check,,4,
150,2022-12-05 17:38:32,Overall Assessment,,,
150,2022-12-05 19:38:32,Inform Customer,,,
151,2022-12-14 12:06:15,Customer applies for loan,,,
151,2022-12-14 14:06:15,Check application data,20241,,
151,2022-12-14 16:06:15,Normal Check,,2,
151,2022-12-14 18:06:15,Overall Assessment,,,
151,2022-12-14 20:06:15,Inform Customer,,,
152,2022-12-15 11:31:49,Customer applies for loan,,,
152,2022-12-15 13:31:49,Check application data,2352,,
152,2022-12-15 15:31:49,Normal Check,,2,
152,2022-12-15 17:31:49,Overall Assessment,,,
152,2022-12-15 19:31:49,Inform Customer,,,
153,2022-11-29 16:17:58,Customer applies for loan,,,
153,2022-11-29 18:17:58,Check application data,58084,,
153,2022-11-29 20:17:58,Normal Check,,1,
153,2022-11-29 22:17:58,Overall Assessment,,,
153,2022-11-30 00:17:58,Inform Customer,,,
154,2022-11-30 16:11:00,Customer applies for loan,,,
154,2022-11-30 18:11:00,Check application data,57765,,
154,2022-11-30 20:11:00,Normal Check,,2,
154,2022-11-30 22:11:00,Overall Assessment,,,
154,2022-12-01 00:11:00,Inform Customer,,,
155,2022-12-12 12:29:01,Customer applies for loan,,,
155,2022-12-12 14:29:01,Check application data,32578,,
155,2022-12-12 16:29:01,Normal Check,,0,
155,2022-12-12 18:29:01,Overall Assessment,,,
155,2022-12-12 20:29:01,Inform Customer,,,
156,2022-11-27 13:18:18,Customer applies for loan,,,
156,2022-11-27 15:18:18,Check application data,35491,,
156,2022-11-27 17:18:18,Normal Check,,3,
156,2022-11-27 19:18:18,Overall Assessment,,,
156,2022-11-27 21:18:18,Inform Customer,,,
157,2022-12-11 09:49:59,Customer applies for loan,,,
157,2022-12-11 11:49:59,Check application data,15755,,
157,2022-12-11 13:49:59,Normal Check,,4,
157,2022-12-11 15:49:59,Overall Assessment,,,
157,2022-12-11 17:49:59,Inform Customer,,,
158,2022-12-14 12:57:52,Customer applies for loan,,,
158,2022-12-14 14:57:52,Check application data,79168,,
158,2022-12-14 16:57:52,Extensive Check,,0,
158,2022-12-14 18:57:52,Overall Assessment,,,
158,2022-12-14 20:57:52,Inform Customer,,,
159,2022-12-13 14:44:49,Customer applies for loan,,,
159,2022-12-13 16:44:49,Check application data,36866,,
159,2022-12-13 18:44:49,Normal Check,,3,
159,2022-12-13 20:44:49,Overall Assessment,,,
159,2022-12-13 22:44:49,Inform Customer,,,
160,2022-11-29 08:46:02,Customer applies for loan,,,
160,2022-11-29 10:46:02,Check application data,44188,,
160,2022-11-29 12:46:02,Normal Check,,3,
160,2022-11-29 14:46:02,Overall Assessment,,,
160,2022-11-29 16:46:02,Inform Customer,,,
161,2022-12-15 12:48:42,Customer applies for loan,,,
161,2022-12-15 14:48:42,Check application data,58803,,
161,2022-12-15 16:48:42,Normal Check,,0,
161,2022-12-15 18:48:42,Overall Assessment,,,
161,2022-12-15 20:48:42,Inform Customer,,,
162,2022-12-12 13:55:25,Customer applies for loan,,,
162,2022-12-12 15:55:25,Check application data,49703,,
162,2022-12-12 17:55:25,Normal Check,,3,
162,2022-12-12 19:55:25,Overall Assessment,,,
162,2022-12-12 21:55:25,Inform Customer,,,
163,2022-12-06 18:49:55,Customer applies for loan,,,
163,2022-12-06 20:49:55,Check application data,49760,,
163,2022-12-06 22:49:55,Normal Check,,0,
163,2022-12-07 00:49:55,Overall Assessment,,,
163,2022-12-07 02:49:55,Inform Customer,,,
164,2022-11-26 17:32:01,Customer applies for loan,,,
164,2022-11-26 19:32:01,Check application data,78714,,
164,2022-11-26 21:32:01,Extensive Check,,3,
164,2022-11-26 23:32:01,Overall Assessment,,,
164,2022-11-27 01:32:01,Inform Customer,,,
165,2022-12-11 15:01:28,Customer applies for loan,,,
165,2022-12-11 17:01:28,Check application data,3814,,
165,2022-12-11 19:01:28,Normal Check,,0,
165,2022-12-11 21:01:28,Overall Assessment,,,
165,2022-12-11 23:01:28,Inform Customer,,,
166,2022-11-29 12:32:31,Customer applies for loan,,,
166,2022-11-29 14:32:31,Check application data,47211,,
166,2022-11-29 16:32:31,Normal Check,,0,
166,2022-11-29 18:32:31,Overall Assessment,,,
166,2022-11-29 20:32:31,Inform Customer,,,
167,2022-12-14 10:31:09,Customer applies for loan,,,
167,2022-12-14 12:31:09,Check application data,72220,,
167,2022-12-14 14:31:09,Extensive Check,,2,
167,2022-12-14 16:31:09,Overall Assessment,,,
167,2022-12-14 18:31:09,Inform Customer,,,
168,2022-12-07 18:13:27,Customer applies for loan,,,
168,2022-12-07 20:13:27,Check application data,72260,,
168,2022-12-07 22:13:27,Extensive Check,,4,
168,2022-12-08 00:13:27,Overall Assessment,,,
168,2022-12-08 02:13:27,Inform Customer,,,
169,2022-12-08 09:09:51,Customer applies for loan,,,
169,2022-12-08 11:09:51,Check application data,23014,,
169,2022-12-08 13:09:51,Normal Check,,0,
169,2022-12-08 15:09:51,Overall Assessment,,,
169,2022-12-08 17:09:51,Inform Customer,,,
170,2022-12-06 11:51:28,Customer applies for loan,,,
170,2022-12-06 13:51:28,Check application data,61364,,
170,2022-12-06 15:51:28,Normal Check,,0,
170,2022-12-06 17:51:28,Overall Assessment,,,
170,2022-12-06 19:51:28,Inform Customer,,,
171,2022-11-29 17:15:31,Customer applies for loan,,,
171,2022-11-29 19:15:31,Check application data,36026,,
171,2022-11-29 21:15:31,Normal Check,,4,
171,2022-11-29 23:15:31,Overall Assessment,,,
171,2022-11-30 01:15:31,Inform Customer,,,
172,2022-11-28 10:47:18,Customer applies for loan,,,
172,2022-11-28 12:47:18,Check application data,87624,,
172,2022-11-28 14:47:18,Extensive Check,,0,
172,2022-11-28 16:47:18,Overall Assessment,,,
172,2022-11-28 18:47:18,Inform Customer,,,
173,2022-12-02 17:01:47,Customer applies for loan,,,
173,2022-12-02 19:01:47,Check application data,37629,,
173,2022-12-02 21:01:47,Normal Check,,1,
173,2022-12-02 23:01:47,Overall Assessment,,,
173,2022-12-03 01:01:47,Inform Customer,,,
174,2022-11-28 17:31:10,Customer applies for loan,,,
174,2022-11-28 19:31:10,Check application data,8221,,
174,2022-11-28 21:31:10,Normal Check,,2,
174,2022-11-28 23:31:10,Overall Assessment,,,
174,2022-11-29 01:31:10,Inform Customer,,,
175,2022-11-27 10:35:37,Customer applies for loan,,,
175,2022-11-27 12:35:37,Check application data,44380,,
175,2022-11-27 14:35:37,Normal Check,,0,
175,2022-11-27 16:35:37,Overall Assessment,,,
175,2022-11-27 18:35:37,Inform Customer,,,
176,2022-11-29 15:16:51,Customer applies for loan,,,
176,2022-11-29 17:16:51,Check application data,33412,,
176,2022-11-29 19:16:51,Normal Check,,3,
176,2022-11-29 21:16:51,Overall Assessment,,,
176,2022-11-29 23:16:51,Inform Customer,,,
177,2022-11-29 15:26:29,Customer applies for loan,,,
177,2022-11-29 17:26:29,Check application data,29901,,
177,2022-11-29 19:26:29,Normal Check,,2,
177,2022-11-29 21:26:29,Overall Assessment,,,
177,2022-11-29 23:26:29,Inform Customer,,,
178,2022-12-04 13:10:17,Customer applies for loan,,,
178,2022-12-04 15:10:17,Check application data,46142,,
178,2022-12-04 17:10:17,Normal Check,,3,
178,2022-12-04 19:10:17,Overall Assessment,,,
178,2022-12-04 21:10:17,Inform Customer,,,
179,2022-12-04 17:03:34,Customer applies for loan,,,
179,2022-12-04 19:03:34,Check application data,39702,,
179,2022-12-04 21:03:34,Normal Check,,3,
179,2022-12-04 23:03:34,Overall Assessment,,,
179,2022-12-05 01:03:34,Inform Customer,,,
180,2022-11-29 10:52:30,Customer applies for loan,,,
180,2022-11-29 12:52:30,Check application data,48863,,
180,2022-11-29 14:52:30,Normal Check,,4,
180,2022-11-29 16:52:30,Overall Assessment,,,
180,2022-11-29 18:52:30,Inform Customer,,,
181,2022-12-02 09:36:15,Customer applies for loan,,,
181,2022-12-02 11:36:15,Check application data,73033,,
181,2022-12-02 13:36:15,Extensive Check,,0,
181,2022-12-02 15:36:15,Overall Assessment,,,
181,2022-12-02 17:36:15,Inform Customer,,,
182,2022-12-06 09:36:12,Customer applies for loan,,,
182,2022-12-06 11:36:12,Check application data,92748,,
182,2022-12-06 13:36:12,Extensive Check,,0,
182,2022-12-06 15:36:12,Overall Assessment,,,
182,2022-12-06 17:36:12,Inform Customer,,,
183,2022-12-03 10:11:01,Customer applies for loan,,,
183,2022-12-03 12:11:01,Check application data,7440,,
183,2022-12-03 14:11:01,Normal Check,,0,
183,2022-12-03 16:11:01,Overall Assessment,,,
183,2022-12-03 18:11:01,Inform Customer,,,
184,2022-12-04 08:20:34,Customer applies for loan,,,
184,2022-12-04 10:20:34,Check application data,57727,,
184,2022-12-04 12:20:34,Normal Check,,3,
184,2022-12-04 14:20:34,Overall Assessment,,,
184,2022-12-04 16:20:34,Inform Customer,,,
185,2022-12-13 13:11:16,Customer applies for loan,,,
185,2022-12-13 15:11:16,Check application data,78949,,
185,2022-12-13 17:11:16,Extensive Check,,2,
185,2022-12-13 19:11:16,Overall Assessment,,,
185,2022-12-13 21:11:16,Inform Customer,,,
186,2022-12-09 18:16:02,Customer applies for loan,,,
186,2022-12-09 20:16:02,Check application data,58213,,
186,2022-12-09 22:16:02,Normal Check,,1,
186,2022-12-10 00:16:02,Overall Assessment,,,
186,2022-12-10 02:16:02,Inform Customer,,,
187,2022-12-14 15:05:56,Customer applies for loan,,,
187,2022-12-14 17:05:56,Check application data,53042,,
187,2022-12-14 19:05:56,Normal Check,,1,
187,2022-12-14 21:05:56,Overall Assessment,,,
187,2022-12-14 23:05:56,Inform Customer,,,
188,2022-12-09 10:53:03,Customer applies for loan,,,
188,2022-12-09 12:53:03,Check application data,87948,,
188,2022-12-09 14:53:03,Extensive Check,,0,
188,2022-12-09 16:53:03,Overall Assessment,,,
188,2022-12-09 18:53:03,Inform Customer,,,
189,2022-11-27 15:57:38,Customer applies for loan,,,
189,2022-11-27 17:57:38,Check application data,59969,,
189,2022-11-27 19:57:38,Normal Check,,2,
189,2022-11-27 21:57:38,Overall Assessment,,,
189,2022-11-27 23:57:38,Inform Customer,,,
190,2022-12-01 13:15:00,Customer applies for loan,,,
190,2022-12-01 15:15:00,Check application data,83103,,
190,2022-12-01 17:15:00,Extensive Check,,3,
190,2022-12-01 19:15:00,Overall Assessment,,,
190,2022-12-01 21:15:00,Inform Customer,,,
191,2022-12-14 18:11:54,Customer applies for loan,,,
191,2022-12-14 20:11:54,Check application data,53287,,
191,2022-12-14 22:11:54,Normal Check,,0,
191,2022-12-15 00:11:54,Overall Assessment,,,
191,2022-12-15 02:11:54,Inform Customer,,,
192,2022-12-13 16:32:06,Customer applies for loan,,,
192,2022-12-13 18:32:06,Check application data,45538,,
192,2022-12-13 20:32:06,Normal Check,,1,
