uuid,timestamp,event,amount_loan,risk_level,assessment
109,2022-12-04 01:46:02,Inform Customer,,,
110,2022-12-12 14:23:22,Customer applies for loan,,,
110,2022-12-12 16:23:22,Check application data,27653,,
110,2022-12-12 18:23:22,Normal Check,,1,
110,2022-12-12 20:23:22,Overall Assessment,,,True
110,2022-12-12 22:23:22,Inform Customer,,,
111,2022-11-26 17:48:48,Customer applies for loan,,,
111,2022-11-26 19:48:48,Check application data,25896,,
111,2022-11-26 21:48:48,Normal Check,,4,
111,2022-11-26 23:48:48,Overall Assessment,,,False
111,2022-11-27 01:48:48,Inform Customer,,,
112,2022-12-03 14:36:22,Customer applies for loan,,,
112,2022-12-03 16:36:22,Check application data,87988,,
112,2022-12-03 18:36:22,Extensive Check,,3,
112,2022-12-03 20:36:22,Overall Assessment,,,False
112,2022-12-03 22:36:22,Inform Customer,,,
113,2022-12-13 15:08:28,Customer applies for loan,,,
113,2022-12-13 17:08:28,Check application data,11978,,
113,2022-12-13 19:08:28,Normal Check,,2,
113,2022-12-13 21:08:28,Overall Assessment,,,True
113,2022-12-13 23:08:28,Inform Customer,,,
114,2022-12-14 16:45:54,Customer applies for loan,,,
114,2022-12-14 18:45:54,Check application data,26466,,
114,2022-12-14 20:45:54,Normal Check,,0,
114,2022-12-14 22:45:54,Overall Assessment,,,True
114,2022-12-15 00:45:54,Inform Customer,,,
115,2022-12-15 15:06:33,Customer applies for loan,,,
115,2022-12-15 17:06:33,Check application data,28399,,
115,2022-12-15 19:06:33,Normal Check,,0,
115,2022-12-15 21:06:33,Overall Assessment,,,True
115,2022-12-15 23:06:33,Inform Customer,,,
116,2022-11-30 18:05:00,Customer applies for loan,,,
116,2022-11-30 20:05:00,Check application data,43104,,
116,2022-11-30 22:05:00,Normal Check,,0,
116,2022-12-01 00:05:00,Overall Assessment,,,True
116,2022-12-01 02:05:00,Inform Customer,,,
117,2022-12-12 10:51:03,Customer applies for loan,,,
117,2022-12-12 12:51:03,Check application data,28254,,
117,2022-12-12 14:51:03,Normal Check,,4,
117,2022-12-12 16:51:03,Overall Assessment,,,False
117,2022-12-12 18:51:03,Inform Customer,,,
118,2022-11-29 15:51:00,Customer applies for loan,,,
118,2022-11-29 17:51:00,Check application data,25775,,
118,2022-11-29 19:51:00,Normal Check,,4,
118,2022-11-29 21:51:00,Overall Assessment,,,False
118,2022-11-29 23:51:00,Inform Customer,,,
119,2022-12-10 16:37:41,Customer applies for loan,,,
119,2022-12-10 18:37:41,Check application data,89202,,
119,2022-12-10 20:37:41,Extensive Check,,3,
119,2022-12-10 22:37:41,Overall Assessment,,,False
119,2022-12-11 00:37:41,Inform Customer,,,
120,2022-12-12 15:24:08,Customer applies for loan,,,
120,2022-12-12 17:24:08,Check application data,48724,,
120,2022-12-12 19:24:08,Normal Check,,1,
120,2022-12-12 21:24:08,Overall Assessment,,,True
120,2022-12-12 23:24:08,Inform Customer,,,
121,2022-11-27 13:42:55,Customer applies for loan,,,
121,2022-11-27 15:42:55,Check application data,44081,,
121,2022-11-27 17:42:55,Normal Check,,1,
121,2022-11-27 19:42:55,Overall Assessment,,,True
121,2022-11-27 21:42:55,Inform Customer,,,
122,2022-12-11 09:22:28,Customer applies for loan,,,
122,2022-12-11 11:22:28,Check application data,18620,,
122,2022-12-11 13:22:28,Normal Check,,0,
122,2022-12-11 15:22:28,Overall Assessment,,,True
122,2022-12-11 17:22:28,Inform Customer,,,
123,2022-11-27 15:29:46,Customer applies for loan,,,
123,2022-11-27 17:29:46,Check application data,48001,,
123,2022-11-27 19:29:46,Normal Check,,3,
123,2022-11-27 21:29:46,Overall Assessment,,,True
123,2022-11-27 23:29:46,Inform Customer,,,
124,2022-12-11 17:31:19,Customer applies for loan,,,
124,2022-12-11 19:31:19,Check application data,77630,,
124,2022-12-11 21:31:19,Normal Check,,3,
124,2022-12-11 23:31:19,Overall Assessment,,,True
124,2022-12-12 01:31:19,Inform Customer,,,
125,2022-12-07 12:11:43,Customer applies for loan,,,
125,2022-12-07 14:11:43,Check application data,36420,,
125,2022-12-07 16:11:43,Normal Check,,3,
125,2022-12-07 18:11:43,Overall Assessment,,,True
125,2022-12-07 20:11:43,Inform Customer,,,
126,2022-11-29 09:14:20,Customer applies for loan,,,
126,2022-11-29 11:14:20,Check application data,23721,,
126,2022-11-29 13:14:20,Normal Check,,2,
126,2022-11-29 15:14:20,Overall Assessment,,,True
126,2022-11-29 17:14:20,Inform Customer,,,
127,2022-12-08 13:51:26,Customer applies for loan,,,
127,2022-12-08 15:51:26,Check application data,57287,,
127,2022-12-08 17:51:26,Normal Check,,0,
127,2022-12-08 19:51:26,Overall Assessment,,,True
127,2022-12-08 21:51:26,Inform Customer,,,
128,2022-12-15 18:26:30,Customer applies for loan,,,
128,2022-12-15 20:26:30,Check application data,46130,,
128,2022-12-15 22:26:30,Normal Check,,3,
128,2022-12-16 00:26:30,Overall Assessment,,,True
128,2022-12-16 02:26:30,Inform Customer,,,
129,2022-12-11 12:59:40,Customer applies for loan,,,
129,2022-12-11 14:59:40,Check application data,68554,,
129,2022-12-11 16:59:40,Normal Check,,4,
129,2022-12-11 18:59:40,Overall Assessment,,,False
129,2022-12-11 20:59:40,Inform Customer,,,
130,2022-11-27 18:54:08,Customer applies for loan,,,
130,2022-11-27 20:54:08,Check application data,13930,,
130,2022-11-27 22:54:08,Normal Check,,3,
130,2022-11-28 00:54:08,Overall Assessment,,,True
130,2022-11-28 02:54:08,Inform Customer,,,
131,2022-11-27 16:29:55,Customer applies for loan,,,
131,2022-11-27 18:29:55,Check application data,33160,,
131,2022-11-27 20:29:55,Normal Check,,4,
131,2022-11-27 22:29:55,Overall Assessment,,,False
131,2022-11-28 00:29:55,Inform Customer,,,
132,2022-12-02 09:02:12,Customer applies for loan,,,
132,2022-12-02 11:02:12,Check application data,65126,,
132,2022-12-02 13:02:12,Normal Check,,3,
132,2022-12-02 15:02:12,Overall Assessment,,,True
132,2022-12-02 17:02:12,Inform Customer,,,
133,2022-12-03 18:36:40,Customer applies for loan,,,
133,2022-12-03 20:36:40,Check application data,64952,,
133,2022-12-03 22:36:40,Normal Check,,1,
133,2022-12-04 00:36:40,Overall Assessment,,,True
133,2022-12-04 02:36:40,Inform Customer,,,
134,2022-12-08 17:40:00,Customer applies for loan,,,
134,2022-12-08 19:40:00,Check application data,61716,,
134,2022-12-08 21:40:00,Normal Check,,3,
134,2022-12-08 23:40:00,Overall Assessment,,,True
134,2022-12-09 01:40:00,Inform Customer,,,
135,2022-12-14 11:05:24,Customer applies for loan,,,
135,2022-12-14 13:05:24,Check application data,26934,,
135,2022-12-14 15:05:24,Normal Check,,2,
135,2022-12-14 17:05:24,Overall Assessment,,,True
135,2022-12-14 19:05:24,Inform Customer,,,
136,2022-12-10 13:52:20,Customer applies for loan,,,
136,2022-12-10 15:52:20,Check application data,63802,,
136,2022-12-10 17:52:20,Normal Check,,3,
136,2022-12-10 19:52:20,Overall Assessment,,,True
136,2022-12-10 21:52:20,Inform Customer,,,
137,2022-12-07 17:35:14,Customer applies for loan,,,
137,2022-12-07 19:35:14,Check application data,59858,,
137,2022-12-07 21:35:14,Normal Check,,3,
137,2022-12-07 23:35:14,Overall Assessment,,,True
137,2022-12-08 01:35:14,Inform Customer,,,
138,2022-11-28 10:46:21,Customer applies for loan,,,
138,2022-11-28 12:46:21,Check application data,18011,,
138,2022-11-28 14:46:21,Normal Check,,3,
138,2022-11-28 16:46:21,Overall Assessment,,,True
138,2022-11-28 18:46:21,Inform Customer,,,
139,2022-12-03 14:55:27,Customer applies for loan,,,
139,2022-12-03 16:55:27,Check application data,20150,,
139,2022-12-03 18:55:27,Normal Check,,1,
139,2022-12-03 20:55:27,Overall Assessment,,,True
139,2022-12-03 22:55:27,Inform Customer,,,
140,2022-12-11 13:37:32,Customer applies for loan,,,
140,2022-12-11 15:37:32,Check application data,58676,,
140,2022-12-11 17:37:32,Normal Check,,4,
140,2022-12-11 19:37:32,Overall Assessment,,,False
140,2022-12-11 21:37:32,Inform Customer,,,
141,2022-12-02 13:50:43,Customer applies for loan,,,
141,2022-12-02 15:50:43,Check application data,74058,,
141,2022-12-02 17:50:43,Normal Check,,3,
141,2022-12-02 19:50:43,Overall Assessment,,,True
141,2022-12-02 21:50:43,Inform Customer,,,
142,2022-11-30 17:54:21,Customer applies for loan,,,
142,2022-11-30 19:54:21,Check application data,29995,,
142,2022-11-30 21:54:21,Normal Check,,0,
142,2022-11-30 23:54:21,Overall Assessment,,,True
142,2022-12-01 01:54:21,Inform Customer,,,
143,2022-12-14 15:18:12,Customer applies for loan,,,
143,2022-12-14 17:18:12,Check application data,54833,,
143,2022-12-14 19:18:12,Normal Check,,0,
143,2022-12-14 21:18:12,Overall Assessment,,,True
143,2022-12-14 23:18:12,Inform Customer,,,
144,2022-12-05 16:45:15,Customer applies for loan,,,
144,2022-12-05 18:45:15,Check application data,49924,,
144,2022-12-05 20:45:15,Normal Check,,0,
144,2022-12-05 22:45:15,Overall Assessment,,,True
144,2022-12-06 00:45:15,Inform Customer,,,
145,2022-12-09 08:42:34,Customer applies for loan,,,
145,2022-12-09 10:42:34,Check application data,29173,,
145,2022-12-09 12:42:34,Normal Check,,3,
145,2022-12-09 14:42:34,Overall Assessment,,,True
145,2022-12-09 16:42:34,Inform Customer,,,
146,2022-12-03 10:21:35,Customer applies for loan,,,
146,2022-12-03 12:21:35,Check application data,95597,,
146,2022-12-03 14:21:35,Extensive Check,,1,
146,2022-12-03 16:21:35,Overall Assessment,,,False
146,2022-12-03 18:21:35,Inform Customer,,,
147,2022-12-15 14:14:29,Customer applies for loan,,,
147,2022-12-15 16:14:29,Check application data,45615,,
147,2022-12-15 18:14:29,Normal Check,,4,
147,2022-12-15 20:14:29,Overall Assessment,,,False
147,2022-12-15 22:14:29,Inform Customer,,,
148,2022-12-04 17:25:20,Customer applies for loan,,,
148,2022-12-04 19:25:20,Check application data,15534,,
148,2022-12-04 21:25:20,Normal Check,,0,
148,2022-12-04 23:25:20,Overall Assessment,,,True
148,2022-12-05 01:25:20,Inform Customer,,,
149,2022-12-05 14:04:40,Customer applies for loan,,,
149,2022-12-05 16:04:40,Check application data,47705,,
149,2022-12-05 18:04:40,Normal Check,,2,
149,2022-12-05 20:04:40,Overall Assessment,,,True
149,2022-12-05 22:04:40,Inform Customer,,,
150,2022-12-10 10:15:14,Customer applies for loan,,,
150,2022-12-10 12:15:14,Check application data,51715,,
150,2022-12-10 14:15:14,Normal Check,,0,
150,2022-12-10 16:15:14,Overall Assessment,,,True
150,2022-12-10 18:15:14,Inform Customer,,,
151,2022-11-27 10:38:14,Customer applies for loan,,,
151,2022-11-27 12:38:14,Check application data,11905,,
151,2022-11-27 14:38:14,Normal Check,,1,
151,2022-11-27 16:38:14,Overall Assessment,,,True
151,2022-11-27 18:38:14,Inform Customer,,,
152,2022-12-05 17:47:34,Customer applies for loan,,,
152,2022-12-05 19:47:34,Check application data,39876,,
152,2022-12-05 21:47:34,Normal Check,,2,
152,2022-12-05 23:47:34,Overall Assessment,,,True
152,2022-12-06 01:47:34,Inform Customer,,,
153,2022-12-03 09:08:40,Customer applies for loan,,,
153,2022-12-03 11:08:40,Check application data,56742,,
153,2022-12-03 13:08:40,Normal Check,,0,
153,2022-12-03 15:08:40,Overall Assessment,,,True
153,2022-12-03 17:08:40,Inform Customer,,,
154,2022-12-14 13:28:37,Customer applies for loan,,,
154,2022-12-14 15:28:37,Check application data,30996,,
154,2022-12-14 17:28:37,Normal Check,,3,
154,2022-12-14 19:28:37,Overall Assessment,,,True
154,2022-12-14 21:28:37,Inform Customer,,,
155,2022-12-03 14:41:12,Customer applies for loan,,,
155,2022-12-03 16:41:12,Check application data,77388,,
155,2022-12-03 18:41:12,Normal Check,,0,
155,2022-12-03 20:41:12,Overall Assessment,,,True
155,2022-12-03 22:41:12,Inform Customer,,,
156,2022-12-09 09:00:19,Customer applies for loan,,,
156,2022-12-09 11:00:19,Check application data,86835,,
156,2022-12-09 13:00:19,Extensive Check,,2,
156,2022-12-09 15:00:19,Overall Assessment,,,False
156,2022-12-09 17:00:19,Inform Customer,,,
157,2022-11-27 14:09:14,Customer applies for loan,,,
157,2022-11-27 16:09:14,Check application data,21353,,
157,2022-11-27 18:09:14,Normal Check,,0,
157,2022-11-27 20:09:14,Overall Assessment,,,True
157,2022-11-27 22:09:14,Inform Customer,,,
158,2022-12-12 14:56:40,Customer applies for loan,,,
158,2022-12-12 16:56:40,Check application data,12564,,
158,2022-12-12 18:56:40,Normal Check,,3,
158,2022-12-12 20:56:40,Overall Assessment,,,True
158,2022-12-12 22:56:40,Inform Customer,,,
159,2022-12-13 09:50:34,Customer applies for loan,,,
159,2022-12-13 11:50:34,Check application data,14655,,
159,2022-12-13 13:50:34,Normal Check,,1,
159,2022-12-13 15:50:34,Overall Assessment,,,True
159,2022-12-13 17:50:34,Inform Customer,,,
160,2022-12-03 10:07:29,Customer applies for loan,,,
160,2022-12-03 12:07:29,Check application data,55140,,
160,2022-12-03 14:07:29,Normal Check,,1,
160,2022-12-03 16:07:29,Overall Assessment,,,True
160,2022-12-03 18:07:29,Inform Customer,,,
161,2022-11-26 11:19:34,Customer applies for loan,,,
161,2022-11-26 13:19:34,Check application data,66753,,
161,2022-11-26 15:19:34,Normal Check,,2,
161,2022-11-26 17:19:34,Overall Assessment,,,True
161,2022-11-26 19:19:34,Inform Customer,,,
162,2022-12-07 18:10:04,Customer applies for loan,,,
162,2022-12-07 20:10:04,Check application data,40822,,
162,2022-12-07 22:10:04,Normal Check,,2,
162,2022-12-08 00:10:04,Overall Assessment,,,True
162,2022-12-08 02:10:04,Inform Customer,,,
163,2022-11-29 10:22:44,Customer applies for loan,,,
163,2022-11-29 12:22:44,Check application data,11754,,
163,2022-11-29 14:22:44,Normal Check,,4,
163,2022-11-29 16:22:44,Overall Assessment,,,False
163,2022-11-29 18:22:44,Inform Customer,,,
164,2022-12-15 14:28:48,Customer applies for loan,,,
164,2022-12-15 16:28:48,Check application data,91639,,
164,2022-12-15 18:28:48,Extensive Check,,1,
164,2022-12-15 20:28:48,Overall Assessment,,,False
164,2022-12-15 22:28:48,Inform Customer,,,
165,2022-12-02 16:45:19,Customer applies for loan,,,
165,2022-12-02 18:45:19,Check application data,23277,,
165,2022-12-02 20:45:19,Normal Check,,2,
165,2022-12-02 22:45:19,Overall Assessment,,,True
165,2022-12-03 00:45:19,Inform Customer,,,
166,2022-11-27 13:27:41,Customer applies for loan,,,
166,2022-11-27 15:27:41,Check application data,31749,,
166,2022-11-27 17:27:41,Normal Check,,3,
166,2022-11-27 19:27:41,Overall Assessment,,,True
166,2022-11-27 21:27:41,Inform Customer,,,
167,2022-12-08 12:26:17,Customer applies for loan,,,
167,2022-12-08 14:26:17,Check application data,60082,,
167,2022-12-08 16:26:17,Normal Check,,2,
167,2022-12-08 18:26:17,Overall Assessment,,,True
167,2022-12-08 20:26:17,Inform Customer,,,
168,2022-12-04 08:54:41,Customer applies for loan,,,
168,2022-12-04 10:54:41,Check application data,94915,,
168,2022-12-04 12:54:41,Extensive Check,,4,
168,2022-12-04 14:54:41,Overall Assessment,,,False
168,2022-12-04 16:54:41,Inform Customer,,,
169,2022-12-14 13:29:18,Customer applies for loan,,,
169,2022-12-14 15:29:18,Check application data,14704,,
169,2022-12-14 17:29:18,Normal Check,,0,
169,2022-12-14 19:29:18,Overall Assessment,,,True
169,2022-12-14 21:29:18,Inform Customer,,,
170,2022-11-27 10:41:52,Customer applies for loan,,,
170,2022-11-27 12:41:52,Check application data,24015,,
170,2022-11-27 14:41:52,Normal Check,,1,
170,2022-11-27 16:41:52,Overall Assessment,,,True
170,2022-11-27 18:41:52,Inform Customer,,,
171,2022-12-06 11:20:11,Customer applies for loan,,,
171,2022-12-06 13:20:11,Check application data,90550,,
171,2022-12-06 15:20:11,Extensive Check,,0,
171,2022-12-06 17:20:11,Overall Assessment,,,True
171,2022-12-06 19:20:11,Inform Customer,,,
172,2022-11-26 09:59:04,Customer applies for loan,,,
172,2022-11-26 11:59:04,Check application data,44376,,
172,2022-11-26 13:59:04,Normal Check,,2,
172,2022-11-26 15:59:04,Overall Assessment,,,True
172,2022-11-26 17:59:04,Inform Customer,,,
173,2022-12-12 14:24:48,Customer applies for loan,,,
173,2022-12-12 16:24:48,Check application data,68115,,
173,2022-12-12 18:24:48,Normal Check,,2,
173,2022-12-12 20:24:48,Overall Assessment,,,True
173,2022-12-12 22:24:48,Inform Customer,,,
174,2022-12-01 09:01:56,Customer applies for loan,,,
174,2022-12-01 11:01:56,Check application data,14592,,
174,2022-12-01 13:01:56,Normal Check,,3,
174,2022-12-01 15:01:56,Overall Assessment,,,True
174,2022-12-01 17:01:56,Inform Customer,,,
175,2022-11-30 17:58:10,Customer applies for loan,,,
175,2022-11-30 19:58:10,Check application data,79803,,
175,2022-11-30 21:58:10,Normal Check,,0,
175,2022-11-30 23:58:10,Overall Assessment,,,True
175,2022-12-01 01:58:10,Inform Customer,,,
176,2022-12-14 09:31:47,Customer applies for loan,,,
176,2022-12-14 11:31:47,Check application data,96126,,
176,2022-12-14 13:31:47,Extensive Check,,3,
176,2022-12-14 15:31:47,Overall Assessment,,,False
176,2022-12-14 17:31:47,Inform Customer,,,
177,2022-12-01 09:28:29,Customer applies for loan,,,
177,2022-12-01 11:28:29,Check application data,58801,,
177,2022-12-01 13:28:29,Normal Check,,2,
177,2022-12-01 15:28:29,Overall Assessment,,,True
177,2022-12-01 17:28:29,Inform Customer,,,
178,2022-12-03 17:02:56,Customer applies for loan,,,
178,2022-12-03 19:02:56,Check application data,77244,,
178,2022-12-03 21:02:56,Normal Check,,3,
178,2022-12-03 23:02:56,Overall Assessment,,,True
178,2022-12-04 01:02:56,Inform Customer,,,
179,2022-12-03 17:32:23,Customer applies for loan,,,
179,2022-12-03 19:32:23,Check application data,21673,,
179,2022-12-03 21:32:23,Normal Check,,3,
179,2022-12-03 23:32:23,Overall Assessment,,,True
179,2022-12-04 01:32:23,Inform Customer,,,
180,2022-12-09 17:33:04,Customer applies for loan,,,
180,2022-12-09 19:33:04,Check application data,64638,,
180,2022-12-09 21:33:04,Normal Check,,3,
180,2022-12-09 23:33:04,Overall Assessment,,,True
180,2022-12-10 01:33:04,Inform Customer,,,
181,2022-12-02 10:37:06,Customer applies for loan,,,
181,2022-12-02 12:37:06,Check application data,54051,,
181,2022-12-02 14:37:06,Normal Check,,4,
181,2022-12-02 16:37:06,Overall Assessment,,,False
181,2022-12-02 18:37:06,Inform Customer,,,
182,2022-12-02 09:14:18,Customer applies for loan,,,
182,2022-12-02 11:14:18,Check application data,81735,,
182,2022-12-02 13:14:18,Extensive Check,,4,
182,2022-12-02 15:14:18,Overall Assessment,,,False
182,2022-12-02 17:14:18,Inform Customer,,,
183,2022-12-06 14:36:42,Customer applies for loan,,,
183,2022-12-06 16:36:42,Check application data,78901,,
183,2022-12-06 18:36:42,Normal Check,,0,
183,2022-12-06 20:36:42,Overall Assessment,,,True
183,2022-12-06 22:36:42,Inform Customer,,,
184,2022-12-07 10:51:44,Customer applies for loan,,,
184,2022-12-07 12:51:44,Check application data,62653,,
184,2022-12-07 14:51:44,Normal Check,,3,
184,2022-12-07 16:51:44,Overall Assessment,,,True
184,2022-12-07 18:51:44,Inform Customer,,,
185,2022-11-26 18:41:23,Customer applies for loan,,,
185,2022-11-26 20:41:23,Check application data,12121,,
185,2022-11-26 22:41:23,Normal Check,,4,
185,2022-11-27 00:41:23,Overall Assessment,,,False
185,2022-11-27 02:41:23,Inform Customer,,,
186,2022-12-01 10:37:47,Customer applies for loan,,,
186,2022-12-01 12:37:47,Check application data,77334,,
186,2022-12-01 14:37:47,Normal Check,,4,
186,2022-12-01 16:37:47,Overall Assessment,,,False
186,2022-12-01 18:37:47,Inform Customer,,,
187,2022-12-10 13:21:47,Customer applies for loan,,,
187,2022-12-10 15:21:47,Check application data,69028,,
187,2022-12-10 17:21:47,Normal Check,,1,
187,2022-12-10 19:21:47,Overall Assessment,,,True
187,2022-12-10 21:21:47,Inform Customer,,,
188,2022-11-27 18:33:15,Customer applies for loan,,,
188,2022-11-27 20:33:15,Check application data,74566,,
188,2022-11-27 22:33:15,Normal Check,,4,
188,2022-11-28 00:33:15,Overall Assessment,,,False
188,2022-11-28 02:33:15,Inform Customer,,,
189,2022-12-04 16:40:35,Customer applies for loan,,,
189,2022-12-04 18:40:35,Check application data,81937,,
